,rowID,file_path,pdf_page_number,scraped_table_number,pdf_table_number,genus_name,species_name,seed_type,seed_source,medium,pregermination_treatment_time_minutes,pregermination_treatment_hot_water_soak_C,pretreatment,stratification_temp_C,warm_stratification_days,cold_stratification_days,dailyl_light_hours,day_temp_celsius,night_temp_celsius,dark_range,test_duration_in_days,germination_time_days,total_germination_percent,avg_germination_percent,samples,germination_rate,avg_germinative_energy_percent,germinative_energy_percent,avg_germinative_capacity,germinative_capacity,percent_germination_15degC_incubated,percent_germination_20degC_incubated,genus_ID,pretreatmentFeces,pretreatmentChill,pretreatmentChillDuration,pretreatmentScarifType,pretreatmentScarifTypeGen
58,58,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-11-20\germination_table-5.csv,222,5,5,Aesculus,hippocastanum,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,120,#N/A,30,20,#N/A,30,#N/A,89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,#N/A,N,#N/A,#N/A,#N/A
59,59,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-11-20\germination_table-5.csv,222,5,5,Aesculus,pavia,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,0,8,30,20,#N/A,30,20,70,#N/A,#N/A,#N/A,#N/A,62,#N/A,#N/A,#N/A,#N/A,5,#N/A,N,#N/A,#N/A,#N/A
60,60,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-11-20\germination_table-5.csv,222,5,5,Aesculus,sylvatica,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A,#N/A,30,#N/A,78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,#N/A,N,#N/A,#N/A,#N/A
61,61,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-81-90\germination_table-9.csv,294,9,3,Baccharis,angustifolia,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.6,15.6,#N/A,#N/A,55,#N/A,21,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,N,#N/A,#N/A,#N/A
62,62,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-81-90\germination_table-9.csv,294,9,3,Baccharis,halimifolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,19,#N/A,#N/A,10,#N/A,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,N,#N/A,#N/A,#N/A
63,63,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-81-90\germination_table-9.csv,294,9,3,Baccharis,pilularis,#N/A,#N/A,Moist paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22 to 24,19,#N/A,#N/A,10,#N/A,93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,N,#N/A,#N/A,#N/A
64,64,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-81-90\germination_table-9.csv,294,9,3,Baccharis,pilularis,#N/A,#N/A,Moist paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,17.3,#N/A,#N/A,15 to 30,#N/A,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,N,#N/A,#N/A,#N/A
65,65,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-81-90\germination_table-9.csv,294,9,3,Baccharis,pilularis,#N/A,#N/A,Moist paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15 to 25,7.2 to 25,#N/A,#N/A,30,#N/A,40 to 54,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,N,#N/A,#N/A,#N/A
66,66,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-81-90\germination_table-9.csv,294,9,3,Baccharis,salicifolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,#N/A,15 to 30,#N/A,75 to 82,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,N,#N/A,#N/A,#N/A
67,67,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-11.csv,445,11,6,Cotoneaster,acutifolius,#N/A,#N/A,Wet paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,25,10,#N/A,#N/A,#N/A,#N/A,70 to 80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,N,#N/A,#N/A,#N/A
68,68,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-11.csv,445,11,6,Cotoneaster,horizontalis,#N/A,#N/A,Wet paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,27,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,N,#N/A,#N/A,#N/A
69,69,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-11.csv,445,11,6,Cotoneaster,horizontalis,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,30,20,#N/A,100,#N/A,#N/A,30,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,N,#N/A,#N/A,#N/A
70,70,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-11.csv,445,11,6,Cotoneaster,lucidus,#N/A,#N/A,Wet paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,25,10,#N/A,#N/A,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,N,#N/A,#N/A,#N/A
71,71,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-11.csv,445,11,6,Cotoneaster,niger,#N/A,#N/A,Wet paper,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,25,10,#N/A,#N/A,#N/A,#N/A,80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,N,#N/A,#N/A,#N/A
72,72,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-4.csv,440,4,3,Cotinus,coggygria,#N/A,#N/A,Germinator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,20,#N/A,30,#N/A,80,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,N,#N/A,#N/A,#N/A
73,73,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-4.csv,440,4,3,Cotinus,coggygria,#N/A,#N/A,Sphagnum,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,21,#N/A,93,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,N,#N/A,#N/A,#N/A
74,74,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-4.csv,440,4,3,Cotinus,obovatus,#N/A,#N/A,Kimpak in germinator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,46,#N/A,39,#N/A,3,37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,N,#N/A,#N/A,#N/A
75,75,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-1.csv,437,1,4,Corylus,americana,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,60,30,#N/A,#N/A,2,#N/A,#N/A,10,13,#N/A,#N/A,#N/A,9,#N/A,N,#N/A,#N/A,#N/A
76,76,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-1.csv,437,1,4,Corylus,avellana,#N/A,#N/A,Sand or germinator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,60,#N/A,#N/A,#N/A,13,#N/A,#N/A,#N/A,69,#N/A,#N/A,#N/A,9,#N/A,N,#N/A,#N/A,#N/A
77,77,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-1.csv,437,1,4,Corylus,cornuta,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,60,26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,#N/A,N,#N/A,#N/A,#N/A
78,78,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-31-40\germination_table-1.csv,437,1,4,Corylus,cornuta var. californica,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,#N/A,#N/A,#N/A,9,#N/A,N,#N/A,#N/A,#N/A
79,79,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,angustifolia,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,60,10 to 32,#N/A,#N/A,32,#N/A,#N/A,7 to 76,7 to 79,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
80,80,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,angustifolia,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21 to 40,#N/A,#N/A,#N/A,11,#N/A,#N/A,#N/A,54 to 90,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
81,81,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,angustifolia,#N/A,#N/A,Moss,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,10,#N/A,#N/A,#N/A,#N/A,#N/A,27,30,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
82,82,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,angustifolia,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,28,#N/A,#N/A,#N/A,19,#N/A,#N/A,#N/A,68,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
83,83,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,commutata,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,50,13,#N/A,#N/A,#N/A,#N/A,#N/A,52,60,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
84,84,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,umbellata,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,28,#N/A,#N/A,#N/A,57,#N/A,#N/A,#N/A,41,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
85,85,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-81-90\germination_table-3.csv,487,3,5,Elaeagnus,umbellata,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93,#N/A,#N/A,#N/A,10,#N/A,N,#N/A,#N/A,#N/A
86,86,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,alba,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
87,87,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,alternifolia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,#N/A,#N/A,60,50,#N/A,10,2,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
88,88,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,amomum,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8 to 24,#N/A,#N/A,#N/A,14 to 28,#N/A,#N/A,70,6,86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
89,89,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,canadensis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60 to 90,26,#N/A,16,5,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
90,90,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,drummondii,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,#N/A,#N/A,50,34,#N/A,25,3,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
91,91,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,florida,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,#N/A,#N/A,60,15 to 20,#N/A,35,7,14 to 45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
92,92,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,kousa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,#N/A,85,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
93,93,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,macrophylla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
94,94,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,mas,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
95,95,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,nuttallii,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8 to 24,#N/A,#N/A,#N/A,47,16,#N/A,81,2,57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
96,96,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,racemosa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,#N/A,#N/A,60,14,#N/A,20,8,22 to 30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
97,97,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,rugosa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,#N/A,#N/A,60,15,#N/A,46,4,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
98,98,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-21-30\germination_table-7.csv,432,7,6,Cornus,sericea,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60 to 90,13 to 18,#N/A,57,18,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,N,#N/A,#N/A,#N/A
99,99,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,anomala,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,2,#N/A,180,#N/A,#N/A,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
100,100,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,crus-galli,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,21,#N/A,#N/A,73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
101,101,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,douglasii,#N/A,#N/A,Peat or sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,35 to 45,#N/A,#N/A,30,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
102,102,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,mollis,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,#N/A,#N/A,#N/A,42 to 50,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
103,103,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,phaenopyrum,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,#N/A,#N/A,#N/A,71,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
104,104,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,phaenopyrum,#N/A,#N/A,Peat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,5,#N/A,135,#N/A,#N/A,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
105,105,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,punctata,#N/A,#N/A,Peat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,21,#N/A,#N/A,60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
106,106,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,sanguinea,#N/A,#N/A,Peat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,#N/A,21,#N/A,#N/A,73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
107,107,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,sanguinea,#N/A,#N/A,Peat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,7,#N/A,30,#N/A,#N/A,50,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
108,108,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,succulenta,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35 to 40,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
109,109,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\400-500\wo_ah727-19-1203-401-500-41-50\germination_table-8.csv,454,8,5,Crataegus,tracyi,#N/A,#N/A,Germination blotters,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,16,#N/A,28,#N/A,#N/A,0,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,N,#N/A,#N/A,#N/A
110,110,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\300-400\wo_ah727-19-1203-301-400-41-50\germination_table-5.csv,353,5,4,Ceanothus,americanus,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A,#N/A,50,#N/A,#N/A,65,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,N,#N/A,#N/A,#N/A
111,111,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\300-400\wo_ah727-19-1203-301-400-41-50\germination_table-5.csv,353,5,4,Ceanothus,americanus,#N/A,#N/A,#N/A,ttc,77-100,#N/A,#N/A,#N/A,60,#N/A,#N/A,#N/A,#N/A,30,#N/A,#N/A,32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,N,#N/A,#N/A,#N/A
112,112,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\300-400\wo_ah727-19-1203-301-400-41-50\germination_table-5.csv,353,5,4,Ceanothus,arboreus,#N/A,#N/A,#N/A,ttc,71-91,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,40 to 112,#N/A,#N/A,90,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,N,#N/A,#N/A,#N/A
113,113,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\300-400\wo_ah727-19-1203-301-400-41-50\germination_table-5.csv,353,5,4,Ceanothus,cordulatus,#N/A,#N/A,#N/A,ttc,90,#N/A,#N/A,#N/A,94,#N/A,#N/A,#N/A,#N/A,35,#N/A,#N/A,74,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,N,#N/A,#N/A,#N/A
114,114,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\300-400\wo_ah727-19-1203-301-400-41-50\germination_table-5.csv,353,5,4,Ceanothus,cordulatus,#N/A,#N/A,#N/A,ttc,85,#N/A,#N/A,#N/A,94,#N/A,#N/A,#N/A,#N/A,35,#N/A,#N/A,90,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,N,#N/A,#N/A,#N/A
