datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),4.607,SE,0.334,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),1.734,SE,0,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),7.347,SE,3.408,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),0.563,SE,0.077,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),0.268,SE,0,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),0.049,SE,0,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_embryo (μg/g),0.119,SE,0.025,2,400,NA,NA,2b,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.152,SE,0.039,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.142,SE,0.03,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.091,SE,0.02,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.025,SE,0,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.0005,SE,0.0002,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.0007,SE,0.0001,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.002,SE,0.0002,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.0008,SE,0.0004,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.146,SE,0.033,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.191,SE,0.039,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.072,SE,0.017,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_embryo,0.036,SE,0.008,2,400,NA,NA,2c,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.012,SE,0.002,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.004,SE,0.001,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.003,SE,0.001,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.004,SE,0.001,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.002,SE,0.001,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.003,SE,0,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.002,SE,0.001,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.003,SE,0,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.003,SE,0,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.005,SE,0.001,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.004,SE,0,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA3_endosperm (μg/g),0.005,SE,0,2,400,NA,NA,2d,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.05,SE,0.005,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.051,SE,0.01,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.022,SE,0.004,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.026,SE,0.006,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),1.529,SE,0.536,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),1.277,SE,0.181,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.31,SE,0.129,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.619,SE,0.039,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.046,SE,0.004,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.067,SE,0.008,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.019,SE,0.003,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,ABA_endosperm (μg/g),0.016,SE,0.002,2,400,NA,NA,2e,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.188,SE,0.038,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.09,SE,0.019,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.19,SE,0.044,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.179,SE,0.051,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.0019,SE,0.0005,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.0022,SE,0.0005,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.0075,SE,0.0006,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.0046,SE,0.0006,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5,50,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.068,SE,0.008,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5,100,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.138,SE,0.044,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25,150,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.218,SE,0.039,2,400,NA,NA,2f,
zhang21,exp1,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,light intensity,-5/5/25/15,200,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,N,NA,NA,N,GA/ABA_endosperm,0.284,SE,0.065,2,400,NA,NA,2f,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5,50,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,35.332,SE,5.567,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5,100,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,76.338,SE,5.14,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25,150,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,67.773,SE,2.998,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25/15,200,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,19.165,SE,5.567,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5,50,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,2.034,SE,0.429,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,74.197,SE,7.709,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,69.272,SE,2.57,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25/15,200,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,26.445,SE,3.427,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5,50,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,12.099,SE,2.141,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5,100,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,41.863,SE,5.996,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25,150,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,48.715,SE,2.57,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25/15,200,25/15,0 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,per.germ,17.88,SE,2.141,5,50,NA,end cold strat,3,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5,50,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,110.711,SE,2.783,5,50,NA,end cold strat,4,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5,100,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,37.636,SE,2.05,5,50,NA,end cold strat,4,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25,150,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,21.527,SE,1.758,5,50,NA,end cold strat,4,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25/15,200,25/15,200 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,5.711,SE,2.051,5,50,NA,end cold strat,4,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5,50,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,22.406,SE,1.464,5,50,NA,end cold strat,4,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5,100,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,36.757,SE,4.394,5,50,NA,end cold strat,4,
zhang21,exp2,JN,Pinus ,koraiensis,NA,Y,N,"Qingyuan Forest CERN, Liaoning, NE China",41.85,124.9,751,Asia,NA,2018,NA,dry,NA,NA,-20,Light intensity,-5/5/25,150,25/15,20 μmol/m^2/s light,NA,NA,NA,NA,N,NA,Y,water,10080,N,germ.days,21.234,SE,3.515,5,50,NA,end cold strat,4,
