"","X","rowID","filePath","pdfPageNumber","scrapedTableNumber","pdfTableNumber","genus","species","seedType","seedSource","medium","pregermTreatment","pregermTreatmentHotWater","pretreatment","stratification","warmStratificationDuration","coldStratificationDuration","photoperiod","tempDay","tempNight","darkRange","testDuration","samples","genusID","pretreatmentFeces","pretreatmentChill","pretreatmentChillDuration","pretreatmentScarifType","pretreatmentScarifTypeGen","responseType","responseValue"
"77",8,8,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"78",8,8,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"79",8,8,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"80",8,8,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"81",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germTime","60 to 90"
"82",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercentTotal","100"
"83",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"84",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germRate","0 to 13"
"85",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"86",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"87",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"88",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"89",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"90",9,9,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"91",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germTime","60 to 90"
"92",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercentTotal","100"
"93",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"94",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germRate","8 to 92"
"95",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"96",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"97",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"98",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"99",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"100",10,10,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","macrophyllum",NA,"central Oregon coastal range",NA,NA,NA,NA,NA,NA,NA,NA,"2 to 3","2 to 3",NA,"120",NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"101",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germTime","14 to 48"
"102",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germPercentTotal","24 to 96"
"103",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"104",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germRate","14 to 67"
"105",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"106",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"107",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"108",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"109",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"110",11,11,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","negundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 to 60",NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"111",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germTime",NA
"112",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germPercentTotal","82"
"113",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"114",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germRate",NA
"115",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"116",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"117",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"118",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"119",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"120",12,12,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5",NA,"90",NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"121",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germTime",NA
"122",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germPercentTotal","76"
"123",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"124",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germRate",NA
"125",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"126",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"127",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"128",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"129",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"130",13,13,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pensylvanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","23",NA,"60",NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"131",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germTime",NA
"132",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercentTotal","30 to 81"
"133",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"134",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germRate",NA
"135",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"136",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"137",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"138",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"139",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"140",14,14,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","platanoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 to 10","4 to 10",NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"141",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germTime","20 to 97"
"142",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercentTotal","50 to 71"
"143",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercentAvg",NA
"144",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germRate","24 to 37"
"145",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germEnergyPercentAvg",NA
"146",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germEnergyPercent",NA
"147",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"148",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germCapacity",NA
"149",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"150",15,15,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","pseudoplatanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"151",16,16,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\200-300\wo_ah727-19-1203-201-300-61-70\germination_table-6.csv",213,1,6,"Acer","rubrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N",NA,NA,NA,"germTime",NA
